experiment,condition,model,seed,base_test_mse,best_test_mse,best_alpha,improvement_pct,test_mse_a0.0,test_mse_a0.3,test_mse_a0.5,test_mse_a0.7,test_mse_a1.0
C,teacher=weak,"RF(50,d5)",45,2.944594240269508,2.944594240269508,1.0,0.0,4.283217934971844,3.766648553506245,3.51229068164243,3.2495635906962144,2.944594240269508
C,teacher=weak,"RF(50,d5)",46,3.166970204617571,3.166970204617571,1.0,0.0,4.570147201249291,4.131500135328025,3.823497301809186,3.5793030618634014,3.166970204617571
C,teacher=weak,"RF(50,d5)",47,2.922899159430172,2.922899159430172,1.0,0.0,4.4467907196267475,3.7752286746497243,3.5589987325846106,3.2434908909706572,2.922899159430172
C,teacher=weak,"RF(50,d5)",48,3.0147307674212853,3.0147307674212853,1.0,0.0,4.343521079784497,3.8781450305927683,3.552151078718286,3.309496650248196,3.0147307674212853
C,teacher=weak,"RF(50,d5)",49,3.145090222160838,3.145090222160838,1.0,0.0,4.234516390711407,3.795581445800969,3.587183287798473,3.396451154321115,3.145090222160838
C,teacher=weak,"RF(50,d5)",50,3.101803287142836,3.101803287142836,1.0,0.0,4.452504793441005,3.9362236286210353,3.632650298144541,3.36556181742955,3.101803287142836
C,teacher=weak,"RF(50,d5)",51,3.3711432547549447,3.3711432547549447,1.0,0.0,4.834607255636007,4.359748704227675,3.9851402716209248,3.681514127202566,3.3711432547549447
C,teacher=weak,"RF(50,d5)",52,2.951818785680839,2.951818785680839,1.0,0.0,4.412448121736679,3.888184911495665,3.573509830701758,3.2879582945178556,2.951818785680839
C,teacher=weak,"RF(50,d5)",53,3.2603769228654045,3.2603769228654045,1.0,0.0,4.637073060056477,4.161740982968429,3.839308652665286,3.5568345224208486,3.2603769228654045
C,teacher=weak,"RF(50,d5)",54,3.055665745927281,3.055665745927281,1.0,0.0,4.327928731316258,3.900507715883368,3.5980034941359658,3.3448999967850814,3.055665745927281
C,teacher=weak,"RF(50,d5)",55,3.073301246063882,3.073301246063882,1.0,0.0,4.478182205387514,3.9203433507363945,3.6098490766276625,3.3808747499992315,3.073301246063882
C,teacher=weak,"RF(50,d5)",56,2.952980214629263,2.952980214629263,1.0,0.0,4.340664858483951,3.8160970431912657,3.495454917901845,3.245703138112174,2.952980214629263
C,teacher=weak,"RF(50,d5)",57,3.0396388178040357,3.0396388178040357,1.0,0.0,4.31044584487639,3.8131256683164256,3.5442040089572338,3.288133728461037,3.0396388178040357
C,teacher=weak,"RF(50,d5)",58,3.2758163323986267,3.2758163323986267,1.0,0.0,4.81096726247878,4.260951041230656,3.9086807608773557,3.631413375606928,3.2758163323986267
C,teacher=weak,"RF(50,d5)",59,2.935682417999346,2.935682417999346,1.0,0.0,4.05826178308852,3.6192742871777828,3.3906209886582572,3.1721153751917432,2.935682417999346
C,teacher=weak,"RF(50,d5)",60,2.6462638252057986,2.6462638252057986,1.0,0.0,4.013227231070941,3.524367346980852,3.2139397189667274,2.965429567006129,2.6462638252057986
C,teacher=weak,"RF(50,d5)",61,3.102933294598546,3.102933294598546,1.0,0.0,4.341455988782905,3.8196003164233088,3.5738706021712088,3.423751230822751,3.102933294598546
C,teacher=weak,"RF(20,d3)",42,7.391863181392523,7.391863181392523,1.0,0.0,8.087114706477182,7.797823028351251,7.6660809676595365,7.575479185781247,7.391863181392523
C,teacher=weak,"RF(20,d3)",43,5.925919698517606,5.925919698517606,1.0,0.0,6.558560135905902,6.346898540671473,6.259633014195161,6.061411823749079,5.925919698517606
C,teacher=weak,"RF(20,d3)",44,7.222730963772619,7.222730963772619,1.0,0.0,7.782660103453034,7.555409463149546,7.427071789949227,7.362948417910051,7.222730963772619
C,teacher=weak,"RF(20,d3)",45,6.479048723893673,6.479048723893673,1.0,0.0,7.394668186954924,7.040102505797149,6.861267653212251,6.682293125509658,6.479048723893673
C,teacher=weak,"RF(20,d3)",46,6.423092831423521,6.423092831423521,1.0,0.0,7.130430372417882,6.954084431512788,6.815946526790445,6.700437296270084,6.423092831423521
C,teacher=weak,"RF(20,d3)",47,6.9208968489801235,6.9208968489801235,1.0,0.0,7.495855565325399,7.298030645144244,7.235875703339758,7.114380083806927,6.9208968489801235
C,teacher=weak,"RF(20,d3)",48,6.812145962814466,6.812145962814466,1.0,0.0,7.370594891340584,7.180539955480488,7.053767543636569,6.912837927777311,6.812145962814466
C,teacher=weak,"RF(20,d3)",49,6.576738293000429,6.576738293000429,1.0,0.0,7.214673947640825,6.964816717286878,6.887676227739434,6.794361692802535,6.576738293000429
C,teacher=weak,"RF(20,d3)",50,6.7277730610693975,6.7277730610693975,1.0,0.0,7.518758673393091,7.237818907224432,7.060356120342804,6.906237508840311,6.7277730610693975
C,teacher=weak,"RF(20,d3)",51,7.513319780974157,7.513319780974157,1.0,0.0,8.04869002006174,7.883506680914265,7.650769668647035,7.591058968989357,7.513319780974157
C,teacher=weak,"RF(20,d3)",52,6.377516255987564,6.377516255987564,1.0,0.0,7.351282952576071,7.0938562791696675,6.891125685708727,6.685399161983238,6.377516255987564
C,teacher=weak,"RF(20,d3)",53,7.240203808045625,7.240203808045625,1.0,0.0,8.017694581900411,7.7552905881649,7.578921781518125,7.426553549502233,7.240203808045625
C,teacher=weak,"RF(20,d3)",54,6.771076686244889,6.771076686244889,1.0,0.0,7.3667558989271384,7.170753142747468,7.031471709048153,6.895729970571981,6.771076686244889
C,teacher=weak,"RF(20,d3)",55,7.059208110805289,7.059208110805289,1.0,0.0,7.829162242485255,7.544718916794056,7.383951337118586,7.296108356900301,7.059208110805289
C,teacher=weak,"RF(20,d3)",56,6.594642893922682,6.594642893922682,1.0,0.0,7.362888092556965,7.041019389260998,6.974633133505559,6.815517436652558,6.594642893922682
C,teacher=weak,"RF(20,d3)",57,6.351440982897835,6.351440982897835,1.0,0.0,7.028249956304343,6.822398959478864,6.633507685394673,6.479821585661151,6.351440982897835
C,teacher=weak,"RF(20,d3)",58,7.161595786043396,7.161595786043396,1.0,0.0,7.959216555819391,7.712089334055428,7.522394486466281,7.376787543588002,7.161595786043396
C,teacher=weak,"RF(20,d3)",59,6.708274560676104,6.708274560676104,1.0,0.0,7.1823277188679855,6.989922197752256,6.901724740424626,6.794444944088778,6.708274560676104
C,teacher=weak,"RF(20,d3)",60,6.0465786278051254,6.0465786278051254,1.0,0.0,6.878248249089063,6.652996730477437,6.477355055974615,6.294991372788414,6.0465786278051254
C,teacher=weak,"RF(20,d3)",61,6.565053252908692,6.565053252908692,1.0,0.0,7.214867397159126,6.988059896178638,6.826036661184402,6.805192302029552,6.565053252908692
C,teacher=weak,XGB(sm),42,1.6693439977852822,1.6693439977852822,1.0,0.0,3.546292663777238,2.8989070686635863,2.4707882861458375,2.0751086957740017,1.6693439977852822
C,teacher=weak,XGB(sm),43,1.3394479242483792,1.3394479242483792,1.0,0.0,2.8848288655099794,2.319581402332317,2.0210720132971884,1.7626021351647545,1.3394479242483792
C,teacher=weak,XGB(sm),44,1.291335239890606,1.291335239890606,1.0,0.0,3.1515161117646464,2.4616161634989098,2.091572849769322,1.71450312078695,1.291335239890606
C,teacher=weak,XGB(sm),45,1.3880007809222883,1.3880007809222883,1.0,0.0,3.0987899130701697,2.51221363887943,2.1000613001847217,1.7905230955496068,1.3880007809222883
C,teacher=weak,XGB(sm),46,1.5123575039456614,1.5123575039456614,1.0,0.0,3.2184034449179606,2.6246127620983635,2.281175763211696,1.8843279590140378,1.5123575039456614
C,teacher=weak,XGB(sm),47,1.1643794826341567,1.1643794826341567,1.0,0.0,2.763314405072152,2.2067078153373094,1.8866125291907088,1.5313924302924655,1.1643794826341567
C,teacher=weak,XGB(sm),48,1.4003852655711417,1.4003852655711417,1.0,0.0,3.1771237992922297,2.4860230173770583,2.042002647345127,1.7396156710697226,1.4003852655711417
C,teacher=weak,XGB(sm),49,1.4350102016421638,1.4350102016421638,1.0,0.0,3.1307657733063112,2.5120470427316475,2.1721690522842736,1.8669143999170272,1.4350102016421638
C,teacher=weak,XGB(sm),50,1.6056745394818135,1.6056745394818135,1.0,0.0,3.378785959166456,2.6694812452938956,2.303013236856167,2.04622642852018,1.6056745394818135
C,teacher=weak,XGB(sm),51,2.0459460957791875,2.0459460957791875,1.0,0.0,3.818464462432815,3.1199474315721574,2.7887665176558682,2.438694778916889,2.0459460957791875
C,teacher=weak,XGB(sm),52,1.4106216780293435,1.4106216780293435,1.0,0.0,3.235063876674006,2.68731836522996,2.263385285875469,1.8163956123674543,1.4106216780293435
C,teacher=weak,XGB(sm),53,1.2985085631097628,1.2985085631097628,1.0,0.0,3.096052329736155,2.4275511838259574,2.0046294730233853,1.68534739402276,1.2985085631097628
C,teacher=weak,XGB(sm),54,1.331700267709847,1.331700267709847,1.0,0.0,3.1240587522656296,2.527984342949463,2.1729295147872554,1.8690458485161074,1.331700267709847
C,teacher=weak,XGB(sm),55,1.4382304758485762,1.4382304758485762,1.0,0.0,3.371377572857734,2.6860904167422137,2.2709153460615736,1.8957951278370253,1.4382304758485762
C,teacher=weak,XGB(sm),56,1.6069159422571002,1.6069159422571002,1.0,0.0,3.2424447798751235,2.5150971704772274,2.2412146100718435,1.9568298592710227,1.6069159422571002
C,teacher=weak,XGB(sm),57,1.1025909985715903,1.1025909985715903,1.0,0.0,2.6906296087737163,2.1149753776719,1.7563470127110916,1.4291705634039804,1.1025909985715903
C,teacher=weak,XGB(sm),58,1.8632027375534232,1.8632027375534232,1.0,0.0,3.8117945720840134,3.1048511636981475,2.707372656843395,2.3967156233397082,1.8632027375534232
C,teacher=weak,XGB(sm),59,1.1788010126306723,1.1788010126306723,1.0,0.0,2.789262382523311,2.25028572441121,1.8578510469890313,1.5988311766424759,1.1788010126306723
C,teacher=weak,XGB(sm),60,1.2689867636408008,1.2689867636408008,1.0,0.0,2.757972239229013,2.207385625004962,1.9119768882766808,1.5216719982361433,1.2689867636408008
C,teacher=weak,XGB(sm),61,1.4606242823710864,1.4606242823710864,1.0,0.0,3.231355313423653,2.6295976440608886,2.2346174434003205,1.9293504928925616,1.4606242823710864
C,teacher=weak,GB(sm),42,1.4725438840782425,1.4725438840782425,1.0,0.0,3.485175143502711,2.7871491622137663,2.3621975024651296,1.899213652844942,1.4725438840782425
C,teacher=weak,GB(sm),43,1.1525891147838006,1.1525891147838006,1.0,0.0,2.7327916141665862,2.154608735167608,1.7948890711907597,1.5218661842519283,1.1525891147838006
C,teacher=weak,GB(sm),44,1.3315198830443284,1.3315198830443284,1.0,0.0,3.0650269481435752,2.363305015112384,2.092705428098382,1.6293705799363325,1.3315198830443284
C,teacher=weak,GB(sm),45,1.3109284326754584,1.3109284326754584,1.0,0.0,3.048562954136871,2.4241137377442072,2.14701326474339,1.6585665841944341,1.3109284326754584
C,teacher=weak,GB(sm),46,1.2229037610653317,1.2229037610653317,1.0,0.0,3.0827257233330534,2.4209470113417355,2.008349461147047,1.6565065882955656,1.2229037610653317
C,teacher=weak,GB(sm),47,1.0948051721906755,1.0948051721906755,1.0,0.0,2.7279333650125515,2.1353064645226016,1.8246208858661426,1.4937253053051118,1.0948051721906755
C,teacher=weak,GB(sm),48,1.2886553646841845,1.2886553646841845,1.0,0.0,3.202259835740025,2.5632125264956374,2.1181199686645145,1.719967154480597,1.2886553646841845
C,teacher=weak,GB(sm),49,1.253634402243121,1.253634402243121,1.0,0.0,3.071878108155992,2.390897686142521,2.090215389900476,1.7536791734951187,1.253634402243121
C,teacher=weak,GB(sm),50,1.356482576539319,1.356482576539319,1.0,0.0,3.2118707501954167,2.5424082721744554,2.119513483753051,1.8438805412599215,1.356482576539319
C,teacher=weak,GB(sm),51,1.724086639325388,1.724086639325388,1.0,0.0,3.6152617897395105,3.0473128656359023,2.532938344898658,2.214649534219415,1.724086639325388
C,teacher=weak,GB(sm),52,1.3567756965359357,1.3567756965359357,1.0,0.0,3.2001767392535685,2.628805569986661,2.223896321209375,1.8643402996411023,1.3567756965359357
C,teacher=weak,GB(sm),53,1.2822678758186739,1.2822678758186739,1.0,0.0,3.019956592413255,2.4279691559400316,2.0128991951926443,1.69985084108659,1.2822678758186739
C,teacher=weak,GB(sm),54,1.2860853897231754,1.2860853897231754,1.0,0.0,3.02928736920699,2.420094027833335,2.112531326139805,1.796687979151414,1.2860853897231754
C,teacher=weak,GB(sm),55,1.3069909919696356,1.3069909919696356,1.0,0.0,3.2978600668941818,2.548896954647071,2.1368002157028805,1.8526692819519297,1.3069909919696356
C,teacher=weak,GB(sm),56,1.4595575923506048,1.4595575923506048,1.0,0.0,3.2060998727982453,2.6100629175720753,2.172142371602879,1.9939897649041927,1.4595575923506048
C,teacher=weak,GB(sm),57,1.117956521835853,1.117956521835853,1.0,0.0,2.7441782911506625,2.1278608509077146,1.812412500174145,1.5154741633387212,1.117956521835853
C,teacher=weak,GB(sm),58,1.676900623724727,1.676900623724727,1.0,0.0,3.690350735266263,3.015210222687546,2.6494102379898585,2.15527427586718,1.676900623724727
C,teacher=weak,GB(sm),59,1.1949905350847247,1.1949905350847247,1.0,0.0,2.8248449711668164,2.182982935811402,1.87561517534829,1.597477687563263,1.1949905350847247
C,teacher=weak,GB(sm),60,1.1200426413166713,1.1200426413166713,1.0,0.0,2.7599630066872995,2.143332547907494,1.8324920940537026,1.5154916227302992,1.1200426413166713
C,teacher=weak,GB(sm),61,1.4099571804887479,1.4099571804887479,1.0,0.0,3.1438267757175606,2.508499646389253,2.2125049490737374,1.8386698365727812,1.4099571804887479
C,teacher=weak,DT(d5),42,4.499475513875605,4.499475513875605,1.0,0.0,4.8789244633250775,4.566841585432967,4.450508705301272,4.4242154729570675,4.499475513875605
C,teacher=weak,DT(d5),43,3.8518989582008536,3.9717851367884434,0.3,-3.1123915733133938,4.148637278569668,3.9717851367884434,3.9328989770534113,3.911940857323832,3.8518989582008536
C,teacher=weak,DT(d5),44,4.620439420432502,4.658583266874872,0.7,-0.8255458620167091,4.98824485263745,4.777756411900778,4.766156758452456,4.658583266874872,4.620439420432502
C,teacher=weak,DT(d5),45,4.297107442581204,4.297107442581204,1.0,0.0,4.827682821665986,4.476067138494241,4.287642500763082,4.274651433103324,4.297107442581204
C,teacher=weak,DT(d5),46,4.1026906838419075,4.9530793029760645,0.0,-20.727583058682416,4.9530793029760645,5.601250909166403,5.5056389643210295,5.606717128665786,4.1026906838419075
C,teacher=weak,DT(d5),47,3.6263454221157074,3.6263454221157074,1.0,0.0,4.186194606743635,3.9550719759039272,3.7949314682767734,3.7208856017850143,3.6263454221157074
C,teacher=weak,DT(d5),48,4.448156359726326,4.448156359726326,1.0,0.0,4.7277836418174095,4.3347746950084485,4.144322844444212,4.395456589853416,4.448156359726326
C,teacher=weak,DT(d5),49,4.025532848862913,4.07110896399597,0.7,-1.1321759589151112,4.806662250713439,4.306174789792658,4.1803109678783015,4.07110896399597,4.025532848862913
C,teacher=weak,DT(d5),50,3.9985750125205906,3.9605574656083053,0.7,0.9507773842742042,4.741587340982509,4.490463564528131,4.293027454439873,3.9605574656083053,3.9985750125205906
C,teacher=weak,DT(d5),51,4.742692428127982,4.66905185642619,0.5,1.5527165806714345,5.294967077264394,4.724752909022697,4.66905185642619,4.3322703577695085,4.742692428127982
C,teacher=weak,DT(d5),52,4.06004931120131,4.06004931120131,1.0,0.0,4.637224112274025,4.346730366995172,4.2549398020060885,4.1680974584477815,4.06004931120131
C,teacher=weak,DT(d5),53,4.866096874019946,4.87202782591474,0.3,-0.12188314471213303,5.189433435516708,4.87202782591474,4.814914738999535,4.758329141879656,4.866096874019946
C,teacher=weak,DT(d5),54,4.30565276497579,4.237853225398171,0.7,1.574663431504101,4.651652366989776,4.368585449392981,4.298190855208519,4.237853225398171,4.30565276497579
C,teacher=weak,DT(d5),55,4.245487119563888,4.245487119563888,1.0,0.0,4.731713822394513,4.338680128225023,4.25132682267141,4.13255129869283,4.245487119563888
C,teacher=weak,DT(d5),56,3.736684535499483,3.736684535499483,1.0,0.0,4.539947085752622,4.27684386290896,4.199005474816188,3.756912913822539,3.736684535499483
C,teacher=weak,DT(d5),57,4.236846994899053,4.148449219449309,0.7,2.0864047145476445,4.6694012333565995,4.346846519277941,4.205258719063597,4.148449219449309,4.236846994899053
C,teacher=weak,DT(d5),58,4.130114821969637,4.130114821969637,1.0,0.0,5.037944907373201,4.5991100230865065,4.386411828311132,4.2872798398656125,4.130114821969637
C,teacher=weak,DT(d5),59,4.827840408918552,4.267670479641049,0.7,11.602908999284459,4.332065315449059,4.234916041136066,4.2211269276816195,4.267670479641049,4.827840408918552
C,teacher=weak,DT(d5),60,4.074521018837251,4.008202817764116,0.7,1.6276318312393976,4.521235247964177,4.2109562578250666,4.0425243966936995,4.008202817764116,4.074521018837251
C,teacher=weak,DT(d5),61,3.9295013691720038,3.9295013691720038,1.0,0.0,4.594076113298204,4.199812373524104,4.098261958889024,3.984796242620236,3.9295013691720038
C,teacher=weak,DT(d3),42,8.412914666476908,8.412914666476908,1.0,0.0,8.472697677366078,8.387749410263545,8.372060670420698,8.37467498101518,8.412914666476908
C,teacher=weak,DT(d3),43,7.124051071915863,7.102917737624184,0.3,0.2966477089838739,7.152376018092891,7.102917737624184,6.987825050040056,6.981678655538913,7.124051071915863
C,teacher=weak,DT(d3),44,8.05274508815421,8.039770254964893,0.7,0.16112310829762325,8.175362936173407,8.087217166349049,8.053482170411973,8.039770254964893,8.05274508815421
C,teacher=weak,DT(d3),45,7.520421250695962,7.650481552303919,0.7,-1.729428409291852,7.85043336920168,7.7811240391236405,7.697641962973611,7.650481552303919,7.520421250695962
C,teacher=weak,DT(d3),46,7.475949062373322,7.940948799350772,0.0,-6.219942553084104,7.940948799350772,7.802619478562623,7.749655530212127,7.7500891625646275,7.475949062373322
C,teacher=weak,DT(d3),47,7.7981847832482725,7.7981847832482725,1.0,0.0,7.866525380135636,7.804370424571662,7.792922822367838,7.796583014754338,7.7981847832482725
C,teacher=weak,DT(d3),48,8.159744210144261,8.159744210144261,1.0,0.0,7.767237518839002,7.940106235934543,7.897321617468479,8.157225241029408,8.159744210144261
C,teacher=weak,DT(d3),49,7.442992965671061,7.3594179450408115,0.3,1.1228684618636358,7.470579260157872,7.3594179450408115,7.30808596837082,7.274974445093937,7.442992965671061
C,teacher=weak,DT(d3),50,7.7261304881316155,7.720123959289994,0.7,0.07774304162799453,7.901303945870813,7.83740365639009,7.770293041878791,7.720123959289994,7.7261304881316155
C,teacher=weak,DT(d3),51,8.49959002377669,8.293825502004816,0.5,2.4208758445556766,8.36492236912522,8.311396902730928,8.293825502004816,8.286343083767148,8.49959002377669
C,teacher=weak,DT(d3),52,7.878121714905428,7.565387010482182,0.5,3.9696607356491045,7.770596949559702,7.648224988120817,7.565387010482182,7.962207929248385,7.878121714905428
C,teacher=weak,DT(d3),53,8.098883466524375,8.098883466524375,1.0,0.0,8.466972656389457,8.367402836933008,8.324229563957918,8.148660912190314,8.098883466524375
C,teacher=weak,DT(d3),54,7.708491584254082,7.708491584254082,1.0,0.0,7.981720028995454,7.665008119299928,7.645880382203659,7.641338743116523,7.708491584254082
C,teacher=weak,DT(d3),55,7.948089348597205,7.948089348597205,1.0,0.0,8.148199049573734,7.972197160537555,8.052733898829686,8.009531564397301,7.948089348597205
C,teacher=weak,DT(d3),56,7.532690311458779,7.531090020327785,0.7,0.02124461599808925,7.654274402980147,7.556544753105724,7.811221028893359,7.531090020327785,7.532690311458779
C,teacher=weak,DT(d3),57,7.333454306607731,7.333454306607731,1.0,0.0,7.51781159445379,7.265440010372083,7.256162021030113,7.219034526287911,7.333454306607731
C,teacher=weak,DT(d3),58,7.870345515449606,7.870345515449606,1.0,0.0,8.31231147825723,8.148656885500438,8.02271684743125,7.948623966639907,7.870345515449606
C,teacher=weak,DT(d3),59,8.39310771324437,7.772555013206442,0.7,7.393598667376726,7.568738749390634,7.602321582477158,7.6711246104992945,7.772555013206442,8.39310771324437
C,teacher=weak,DT(d3),60,7.24311710716178,7.119553829630575,0.3,1.7059406289183048,7.178627442285819,7.119553829630575,7.175954198586915,7.169850231204033,7.24311710716178
C,teacher=weak,DT(d3),61,7.522559147872564,7.540992990597137,0.7,-0.24504749463865552,7.881829233207172,7.640402268990485,7.596210386990878,7.540992990597137,7.522559147872564
C,teacher=weak,KNN(k5),42,0.9292018264108197,0.9292018264108197,1.0,0.0,2.707976119735361,1.9266529817623081,1.5237189135782208,1.2151432644324915,0.9292018264108197
C,teacher=weak,KNN(k5),43,0.7549576791232748,0.7549576791232748,1.0,0.0,2.116025731880865,1.5064660657008442,1.1959211693678509,0.9620388445978081,0.7549576791232748
C,teacher=weak,KNN(k5),44,0.9731466825082589,0.9731466825082589,1.0,0.0,2.5881437392177293,1.862894343438862,1.4940377361415342,1.2168955207550736,0.9731466825082589
C,teacher=weak,KNN(k5),45,0.9791605082314961,0.9791605082314961,1.0,0.0,2.614297818240911,1.9052275024864598,1.5365754456747427,1.2511725784826937,0.9791605082314961
C,teacher=weak,KNN(k5),46,0.9551527505803299,0.9551527505803299,1.0,0.0,2.597747759110455,1.8819424173488914,1.5109421129376233,1.2249044139368417,0.9551527505803299
C,teacher=weak,KNN(k5),47,0.6539732437444741,0.6539732437444741,1.0,0.0,2.010476137114175,1.3881358067052112,1.0758086637649749,0.8455346493573308,0.6539732437444741
C,teacher=weak,KNN(k5),48,0.9950622706009157,0.9950622706009157,1.0,0.0,2.731264540065848,1.9702178645609174,1.5772276973983208,1.2757369567749437,0.9950622706009157
C,teacher=weak,KNN(k5),49,1.007915162673216,1.007915162673216,1.0,0.0,2.6583466634802315,1.925286696943529,1.549880298440297,1.2651140966207222,1.007915162673216
C,teacher=weak,KNN(k5),50,1.024016529480381,1.024016529480381,1.0,0.0,2.6608468029073213,1.9474984248418745,1.5777896471017505,1.2927663154710987,1.024016529480381
C,teacher=weak,KNN(k5),51,0.8692868546843838,0.8692868546843838,1.0,0.0,2.6049607386023337,1.8471776193323322,1.4548845655783387,1.1529080657651518,0.8692868546843838
C,teacher=weak,KNN(k5),52,0.9410612605821919,0.9410612605821919,1.0,0.0,2.6192429979467224,1.8948051028742854,1.5170766841893641,1.2235324079284733,0.9410612605821919
C,teacher=weak,KNN(k5),53,0.873547887858141,0.873547887858141,1.0,0.0,2.413472676320187,1.7336851590971865,1.384212566988703,1.1177152437123679,0.873547887858141
C,teacher=weak,KNN(k5),54,0.8968415510212244,0.8968415510212244,1.0,0.0,2.4068880973937414,1.746852655463051,1.4054106837087499,1.142834036914044,0.8968415510212244
C,teacher=weak,KNN(k5),55,1.0244336044719713,1.0244336044719713,1.0,0.0,2.6549337988346564,1.955739420325824,1.589630939510425,1.30353934258075,1.0244336044719713
C,teacher=weak,KNN(k5),56,0.7031485973926722,0.7031485973926722,1.0,0.0,2.218551834393708,1.5278494812072485,1.1798009515049175,0.921688186406834,0.7031485973926722
C,teacher=weak,KNN(k5),57,0.6559765899985321,0.6559765899985321,1.0,0.0,1.9829962877603995,1.3775682421119309,1.0726743718319556,0.8467603630071838,0.6559765899985321
C,teacher=weak,KNN(k5),58,1.2277325341781296,1.2277325341781296,1.0,0.0,3.078436792202196,2.297199968370189,1.8840066317320827,1.556918265160562,1.2277325341781296
C,teacher=weak,KNN(k5),59,0.6349729979391964,0.6349729979391964,1.0,0.0,2.174861324636209,1.4979981266048017,1.1490877564992457,0.8820427959259963,0.6349729979391964
C,teacher=weak,KNN(k5),60,0.820364356826318,0.820364356826318,1.0,0.0,2.358426279648983,1.6694733868775642,1.3185211326131034,1.054248617748498,0.820364356826318
C,teacher=weak,KNN(k5),61,0.7645662282207693,0.7645662282207693,1.0,0.0,2.2248504435554004,1.5567298093267394,1.220856705378237,0.9726161231928867,0.7645662282207693
C,teacher=weak,KNN(k10),42,1.04049210564433,1.04049210564433,1.0,0.0,2.9218298331334602,2.134305039892602,1.7155377848720863,1.3817699488969497,1.04049210564433
C,teacher=weak,KNN(k10),43,0.9306132727940444,0.9306132727940444,1.0,0.0,2.4130566412253827,1.785325069446371,1.4539795269506535,1.1923477220738354,0.9306132727940444
C,teacher=weak,KNN(k10),44,1.1125991969454259,1.1125991969454259,1.0,0.0,2.897901272512567,2.1459234949315915,1.7476464788827657,1.4318026647047346,1.1125991969454259
C,teacher=weak,KNN(k10),45,1.1678103971114797,1.1678103971114797,1.0,0.0,2.9472975200040903,2.2164817285630822,1.82306627454204,1.5046868794060375,1.1678103971114797
C,teacher=weak,KNN(k10),46,1.196223307581545,1.196223307581545,1.0,0.0,2.910091359915265,2.1918792864055114,1.810238693498836,1.5063320654720234,1.196223307581545
C,teacher=weak,KNN(k10),47,0.6773716946915045,0.6773716946915045,1.0,0.0,2.1731002835862054,1.5290731694180344,1.1927258254486632,0.9307817338601537,0.6773716946915045
C,teacher=weak,KNN(k10),48,1.238720554539978,1.238720554539978,1.0,0.0,3.0761253803339255,2.3130545245484173,1.9052212911901367,1.5780925942308377,1.238720554539978
C,teacher=weak,KNN(k10),49,1.2560323234083852,1.2560323234083852,1.0,0.0,3.0126885517205055,2.2761340915452,1.8848871141338863,1.5734716002203517,1.2560323234083852
C,teacher=weak,KNN(k10),50,1.2481928875073613,1.2481928875073613,1.0,0.0,3.0032599608275037,2.281001980660304,1.8927051644398638,1.5789751513322465,1.2481928875073613
C,teacher=weak,KNN(k10),51,1.1895321612787986,1.1895321612787986,1.0,0.0,2.9799637582656104,2.2319462634424188,1.833690798192266,1.5157736246476943,1.1895321612787986
C,teacher=weak,KNN(k10),52,1.0851792466398669,1.0851792466398669,1.0,0.0,2.847055269801731,2.1203389741012106,1.7302202478017976,1.4155885648364652,1.0851792466398669
C,teacher=weak,KNN(k10),53,1.0337471319869542,1.0337471319869542,1.0,0.0,2.733603414724273,2.032776829513657,1.6564494395586844,1.3528343164187295,1.0337471319869542
C,teacher=weak,KNN(k10),54,1.102408115732302,1.102408115732302,1.0,0.0,2.7619205687759734,2.08012109135345,1.7131813166476824,1.4163161101359814,1.102408115732302
C,teacher=weak,KNN(k10),55,1.209607333110416,1.209607333110416,1.0,0.0,2.952529761281981,2.242911226770773,1.8587568733155575,1.5457422555021467,1.209607333110416
C,teacher=weak,KNN(k10),56,0.8484861743737335,0.8484861743737335,1.0,0.0,2.50542086610635,1.7976286106612702,1.426106082233738,1.1348547339682231,0.8484861743737335
C,teacher=weak,KNN(k10),57,0.774378741497714,0.774378741497714,1.0,0.0,2.234856234320202,1.6109731739104531,1.2834986634291927,1.026782176781458,0.774378741497714
C,teacher=weak,KNN(k10),58,1.497013224387524,1.497013224387524,1.0,0.0,3.4574149633298057,2.6687254857678755,2.238441527335753,1.8845647901909626,1.497013224387524
C,teacher=weak,KNN(k10),59,0.7690933493159475,0.7690933493159475,1.0,0.0,2.385306553347716,1.7033520274042844,1.342568326648616,1.0568667457915768,0.7690933493159475
C,teacher=weak,KNN(k10),60,0.9063226600921369,0.9063226600921369,1.0,0.0,2.590710656816771,1.8872133435191831,1.5125869985970752,1.2134581448293293,0.9063226600921369
C,teacher=weak,KNN(k10),61,0.841827443392907,0.841827443392907,1.0,0.0,2.4590145270512593,1.7697450493271003,1.4074288987617811,1.1228702158637591,0.841827443392907
C,teacher=weak,SVR(rbf),42,2.447199543565034,2.447199543565034,1.0,0.0,3.491078938465789,2.9548368171167234,2.6930326887574454,2.527430104080011,2.447199543565034
C,teacher=weak,SVR(rbf),43,2.375053651408062,2.375053651408062,1.0,0.0,2.9397100006409187,2.57687873242345,2.4151519798275545,2.350981626989922,2.375053651408062
C,teacher=weak,SVR(rbf),44,2.03721059950262,2.03721059950262,1.0,0.0,3.0414646884182215,2.4973257884236957,2.2547415191180105,2.1279027382036517,2.03721059950262
C,teacher=weak,SVR(rbf),45,2.0550759150301117,2.0550759150301117,1.0,0.0,2.9811052912630567,2.4878207583569356,2.2611955739019085,2.1217834555493944,2.0550759150301117
